SMA-10-10,SMA-20-20,EMA-10-10,EMA-20-20,MACD-10-10,MACD_Signal-10-10,MACD_Hist-10-10,SlowD,SlowK,RSI-10-10,RSI-20-20,ADX-10-10,ADX-20-20,CCI-10-10,CCI-20-20,Aroon Down-10-10,Aroon Up-10-10,Aroon Up-20-20,Aroon Down-20-20,Real Upper Band-10-10,Real Lower Band-10-10,Real Lower Band-20-20,Real Middle Band-20-20,Chaikin A/D,OBV
48.5448,47.7148,48.5561,47.8549,0.0931,0.8775,0.7843,80.7374,68.5568,67.9943,65.7063,45.2445,26.8958,48.3859,91.2171,0.0000,70.0000,10.0000,85.0000,50.1136,46.9760,49.7699,45.6598,-28021167.9014,335620550.0000
48.3579,47.5994,48.4769,47.7436,0.1347,0.8958,0.7610,87.2447,81.2389,68.1466,65.7770,45.9933,26.4483,64.4871,111.8709,0.0000,80.0000,15.0000,90.0000,50.1381,46.5778,49.6316,45.5672,-27531883.4188,345080050.0000
48.1436,47.4960,48.3787,47.6198,0.1781,0.9055,0.7273,89.2261,92.4166,75.7849,69.3172,45.1992,25.6193,90.3832,148.3392,10.0000,90.0000,0.0000,95.0000,50.1084,46.1787,49.4583,45.5337,-21979188.1830,355680650.0000
47.9223,47.3586,48.1822,47.4469,0.1868,0.8696,0.6828,87.6718,88.0787,75.5879,69.1912,42.9052,24.4472,105.6359,178.7526,20.0000,100.0000,0.0000,100.0000,49.8307,46.0140,49.1871,45.5301,-25577864.0457,346983850.0000
47.7039,47.1782,47.9481,47.2586,0.1780,0.8141,0.6361,87.3262,87.1830,75.0862,68.8570,40.3562,23.2134,116.8546,196.1878,30.0000,100.0000,0.0000,100.0000,49.4546,45.9531,48.9411,45.4154,-29746293.6749,336752250.0000
47.5307,46.9965,47.6789,47.0585,0.1474,0.7390,0.5916,80.6631,87.7537,70.6440,65.9897,37.7279,21.9920,118.3408,181.1582,40.0000,90.0000,5.0000,95.0000,48.9894,46.0720,48.6509,45.3422,-39403333.6741,324680950.0000
47.3940,46.8691,47.4872,46.9024,0.1407,0.6954,0.5548,68.5275,87.0418,76.3626,68.7978,35.3917,20.9201,212.8479,237.2506,0.0000,100.0000,10.0000,100.0000,48.6960,46.0919,48.4171,45.3211,-41875251.1035,338861950.0000
47.2016,46.7011,47.1888,46.6995,0.0807,0.6003,0.5196,51.0465,67.1938,73.5141,66.8176,32.5116,19.7262,254.3019,190.6938,0.0000,100.0000,0.0000,100.0000,48.1059,46.2973,48.0816,45.3206,-49446710.6787,320132550.0000
47.0326,46.5554,46.9188,46.5201,0.0141,0.5135,0.4994,42.8101,51.3467,64.3455,61.2831,30.4213,18.8660,87.6777,94.4718,0.0000,100.0000,0.0000,100.0000,47.5020,46.5632,47.7939,45.3169,-68152976.3714,299953350.0000
46.9041,46.4273,46.8132,46.4281,0.0022,0.4981,0.4959,41.5009,34.5990,56.1710,57.2257,29.9355,18.5015,-0.1270,56.3434,10.0000,40.0000,0.0000,70.0000,47.5698,46.2384,47.8137,45.0409,-73536410.1647,286258650.0000
46.8849,46.3249,46.8185,46.3901,0.0375,0.5328,0.4953,53.1294,42.4845,61.5072,59.7257,30.9376,18.4932,34.1851,71.7527,20.0000,50.0000,5.0000,75.0000,47.5734,46.1963,47.8812,44.7686,-68021790.6237,295310950.0000
46.8409,46.1933,46.7685,46.3213,0.0574,0.5434,0.4860,64.4647,47.4192,57.6946,57.8833,32.0511,18.4845,-0.8224,58.7348,30.0000,60.0000,0.0000,80.0000,47.5394,46.1424,47.9200,44.4667,-69116901.7354,281512550.0000
46.8485,46.0769,46.7669,46.2735,0.1047,0.5763,0.4716,76.6123,69.4846,63.5003,60.5838,34.2355,18.6958,69.8925,87.8285,0.0000,70.0000,0.0000,85.0000,47.5456,46.1513,47.9396,44.2142,-65701977.4951,295035650.0000
46.7949,45.9347,46.7039,46.1917,0.1365,0.5820,0.4454,77.4575,76.4903,63.5003,60.5838,34.2209,18.3767,92.4279,96.8417,0.0000,80.0000,5.0000,90.0000,47.5039,46.0858,47.9093,43.9600,-59381766.0642,295035650.0000
46.6526,45.7660,46.6269,46.1013,0.1694,0.5807,0.4113,69.5300,83.8621,71.5154,64.3069,33.6506,17.9249,153.3052,120.8413,0.0000,90.0000,10.0000,95.0000,47.6223,45.6830,47.9004,43.6316,-51633634.4842,304849950.0000
46.4623,45.6021,46.4488,45.9616,0.1632,0.5322,0.3690,56.4805,72.0200,69.1584,62.8477,32.3890,17.3158,119.9517,114.0631,10.0000,100.0000,15.0000,100.0000,47.4934,45.4313,47.7038,43.5004,-56320257.5595,294345450.0000
46.3441,45.4860,46.2876,45.8340,0.1603,0.4884,0.3281,48.5371,52.7080,66.5313,61.2620,30.9872,16.6747,83.6624,101.7191,20.0000,50.0000,20.0000,75.0000,47.2891,45.3992,47.4814,43.4906,-60104626.8412,277802350.0000
46.2005,45.3640,46.1501,45.7211,0.1646,0.4527,0.2881,53.9304,44.7136,64.5819,60.1005,31.0655,16.4862,57.8451,94.7425,0.0000,60.0000,25.0000,80.0000,47.1953,45.2058,47.2944,43.4336,-68113361.0876,267545550.0000
46.0783,45.2369,46.0249,45.6166,0.1732,0.4201,0.2469,64.4613,48.1897,57.5955,56.1773,31.3655,16.3466,30.9547,83.9449,0.0000,70.0000,30.0000,85.0000,47.0911,45.0654,47.1295,43.3444,-77090127.7525,251994250.0000
45.9505,45.1322,46.0061,45.5648,0.2304,0.4340,0.2036,73.4267,68.8878,67.2242,60.7562,32.2690,16.3586,87.0396,120.9719,0.0000,80.0000,35.0000,90.0000,47.2083,44.6926,47.0518,43.2125,-68342837.9564,263273650.0000
45.7649,45.0222,45.8748,45.4561,0.2497,0.3957,0.1460,73.4617,76.3064,67.3670,60.8225,31.2030,15.8954,102.1160,134.1113,10.0000,90.0000,40.0000,95.0000,47.1294,44.4005,46.8430,43.2014,-65839173.7769,276177150.0000
45.5458,44.9058,45.7128,45.3353,0.2568,0.3404,0.0836,71.6159,75.0860,72.3448,63.1817,30.0184,15.4077,155.7288,187.6893,0.0000,100.0000,45.0000,100.0000,47.0018,44.0897,46.6006,43.2109,-67898245.5029,290394550.0000
45.3053,44.8164,45.4598,45.1758,0.2203,0.2397,0.0194,71.1456,68.9929,69.5924,61.2376,26.7278,14.4449,133.0194,175.7453,0.0000,100.0000,50.0000,100.0000,46.6055,44.0051,46.2617,43.3712,-68907292.8322,271510950.0000
45.0744,44.7526,45.2255,45.0348,0.1776,0.1419,-0.0357,76.8826,70.7688,60.2092,55.3397,24.1041,13.8521,75.9044,115.9059,10.0000,80.0000,55.0000,90.0000,46.2474,43.9015,45.9899,43.5152,-81720857.5388,247307550.0000
44.8793,44.7477,45.1360,44.9724,0.1854,0.1053,-0.0801,80.3075,73.6750,58.8813,54.5762,23.1240,13.8837,81.3503,107.0587,20.0000,90.0000,60.0000,95.0000,46.2512,43.5075,45.9721,43.5234,-78974872.8341,236192850.0000
44.7419,44.7282,45.0495,44.9142,0.1940,0.0675,-0.1265,84.8968,86.2041,68.1618,58.9136,22.5422,14.0686,137.4185,155.5989,30.0000,100.0000,65.0000,100.0000,46.1027,43.3811,45.9141,43.5423,-74190468.7228,252824350.0000
44.6278,44.6684,44.8400,44.8007,0.1457,-0.0292,-0.1749,82.1098,81.0434,62.1632,55.1271,21.6416,14.2103,158.1804,145.6836,40.0000,100.0000,70.0000,100.0000,45.7137,43.5420,45.7044,43.6323,-83653572.2297,235424450.0000
44.5275,44.6491,44.6999,44.7302,0.1122,-0.0992,-0.2114,79.4790,87.4430,62.5821,55.3182,21.0761,14.4980,161.2545,101.9833,50.0000,100.0000,75.0000,20.0000,45.4578,43.5973,45.6381,43.6602,-74264937.5329,249365150.0000
44.3956,44.6292,44.5241,44.6502,0.0504,-0.1891,-0.2394,70.1241,77.8431,53.5715,50.0524,22.2706,15.1789,135.3171,43.2144,60.0000,100.0000,80.0000,0.0000,45.0850,43.7062,45.5642,43.6943,-87824345.4957,233888250.0000
44.3139,44.6467,44.4559,44.6311,0.0181,-0.2339,-0.2520,57.1926,73.1510,52.1677,49.2835,24.6456,15.6103,86.5509,-11.7960,70.0000,40.0000,85.0000,0.0000,44.9704,43.6573,45.6089,43.6846,-83621469.7914,219381550.0000
44.2795,44.7100,44.3924,44.6194,-0.0220,-0.2786,-0.2566,41.3233,59.3781,46.8248,46.3886,25.3632,15.5314,66.6667,-34.9100,80.0000,0.0000,90.0000,5.0000,44.8760,43.6830,45.8402,43.5797,-88000196.8197,211666650.0000
44.2658,44.7756,44.3880,44.6412,-0.0470,-0.2981,-0.2511,33.3467,39.0487,47.3204,46.6521,26.1606,15.4484,1.0158,-66.0736,90.0000,0.0000,95.0000,10.0000,44.8557,43.6758,45.9791,43.5721,-82207344.3604,222374650.0000
44.3276,44.8467,44.3750,44.6618,-0.0828,-0.3221,-0.2393,35.7838,25.5431,43.5573,44.5576,26.5709,15.2406,-91.3724,-112.8462,100.0000,10.0000,100.0000,15.0000,45.0860,43.5692,46.1294,43.5639,-91062681.4563,205737350.0000
44.4307,44.9212,44.4125,44.7097,-0.1049,-0.3235,-0.2186,42.2993,35.4483,34.2591,39.6017,25.6349,14.6717,-113.5061,-138.5997,100.0000,0.0000,100.0000,20.0000,45.3565,43.5048,46.2196,43.6229,-99103339.0718,193220450.0000
44.6162,45.0301,44.5760,44.8184,-0.0745,-0.2668,-0.1924,37.7150,46.3601,39.5081,42.8635,25.1776,14.2473,-42.5484,-90.8549,60.0000,10.0000,80.0000,25.0000,45.6049,43.6275,46.2561,43.8041,-84974215.4067,212302050.0000
44.7144,45.1043,44.6704,44.8887,-0.0651,-0.2388,-0.1738,27.4193,45.0896,49.6236,48.4699,26.7205,14.3666,14.3819,-42.3550,70.0000,20.0000,85.0000,30.0000,45.6939,43.7349,46.2874,43.9213,-72561515.4067,224714750.0000
44.7089,45.0906,44.6301,44.8926,-0.1135,-0.2710,-0.1575,16.8538,21.6953,42.3273,44.6971,29.5167,14.8447,-59.3578,-105.6841,80.0000,30.0000,90.0000,35.0000,45.6859,43.7319,46.2913,43.8899,-74293365.4085,214323650.0000
44.7708,45.1054,44.6663,44.9374,-0.1398,-0.2689,-0.1291,17.4754,15.4731,35.9127,41.5769,29.5526,14.5052,-109.4738,-145.9268,90.0000,40.0000,95.0000,40.0000,45.7569,43.7846,46.2821,43.9286,-81518230.2750,203630850.0000
44.8628,45.1270,44.7762,45.0180,-0.1381,-0.2323,-0.0942,24.2168,13.3932,32.2872,39.8526,27.5011,13.7014,-159.9528,-167.1018,100.0000,0.0000,100.0000,45.0000,45.7774,43.9483,46.2489,44.0051,-84414863.6050,194940950.0000
44.9796,45.1734,44.9457,45.1237,-0.1064,-0.1661,-0.0596,40.6519,23.5599,36.8561,42.7727,25.2216,12.8553,-178.3088,-146.3225,100.0000,0.0000,100.0000,50.0000,45.7104,44.2489,46.1779,44.1689,-75975269.0132,211375950.0000
45.1404,45.1957,45.0674,45.2000,-0.0852,-0.1183,-0.0330,53.3709,35.6972,34.1609,41.4629,23.1963,12.1314,-170.5514,-126.9534,100.0000,10.0000,100.0000,55.0000,45.9871,44.2937,46.1488,44.2427,-77273783.2967,202286350.0000
45.2854,45.2386,45.2435,45.2974,-0.0313,-0.0430,-0.0117,56.1094,62.6984,45.2720,48.1516,21.0626,11.4081,-30.6604,-13.1559,60.0000,20.0000,35.0000,60.0000,45.9706,44.6002,46.0943,44.3830,-67911735.8394,215131950.0000
45.3658,45.2584,45.2832,45.3219,-0.0228,-0.0267,-0.0039,42.0285,61.7172,48.3488,49.8111,22.3289,11.6570,-32.8944,-7.5641,70.0000,30.0000,40.0000,65.0000,46.1143,44.6172,46.1153,44.4015,-62360695.8387,222435950.0000
45.4118,45.2712,45.2936,45.3309,-0.0248,-0.0230,0.0018,26.3553,43.9125,54.0335,52.7835,23.2886,11.8217,1.3168,31.1582,80.0000,40.0000,45.0000,70.0000,46.1793,44.6443,46.1341,44.4083,-62602656.4435,230420650.0000
45.4441,45.2693,45.2406,45.3097,-0.0561,-0.0481,0.0080,16.7405,20.4557,46.3802,48.8741,25.2813,12.2161,-79.8962,-47.9121,0.0000,50.0000,50.0000,75.0000,46.2550,44.6331,46.1301,44.4086,-68703400.8907,221482350.0000
45.4942,45.2918,45.2644,45.3283,-0.0608,-0.0388,0.0220,22.0079,14.6976,38.6085,45.2349,24.6485,12.0338,-113.2275,-76.6898,10.0000,60.0000,55.0000,80.0000,46.2839,44.7046,46.1606,44.4230,-74374932.2307,211738950.0000
45.4723,45.3174,45.3682,45.3842,-0.0293,0.0079,0.0372,36.1417,15.0680,43.4688,48.0182,23.9453,11.8419,-73.2406,-57.3577,20.0000,70.0000,60.0000,85.0000,46.3461,44.5984,46.1560,44.4788,-66510413.3147,222131350.0000
45.4400,45.3388,45.4311,45.4157,-0.0066,0.0380,0.0446,59.3927,36.2580,43.5864,48.0851,23.4544,11.7221,-46.3735,-44.3646,30.0000,80.0000,65.0000,90.0000,46.3892,44.4907,46.1745,44.5031,-68086062.6104,232301450.0000
45.3912,45.3545,45.5064,45.4497,0.0290,0.0752,0.0462,74.8974,57.0990,45.0109,48.9272,23.1897,11.6769,1.5593,5.4035,40.0000,90.0000,70.0000,95.0000,46.4506,44.3317,46.1828,44.5261,-65643394.0696,240997350.0000
45.3671,45.3776,45.5785,45.4779,0.0735,0.1125,0.0390,84.3388,84.8211,61.7866,57.8047,23.9926,11.9385,82.2371,120.3289,50.0000,100.0000,75.0000,0.0000,46.4551,44.2792,46.2111,44.5440,-53489853.3290,255264550.0000
45.2511,45.3598,45.4835,45.4223,0.0539,0.0745,0.0206,84.5729,82.7722,56.8402,55.1642,25.0567,12.1108,76.4846,83.0783,60.0000,90.0000,80.0000,0.0000,46.2880,44.2142,46.1532,44.5664,-58119079.9962,246584750.0000
45.1919,45.3790,45.4300,45.3906,0.0464,0.0536,0.0071,78.3719,85.4233,60.4471,56.8967,26.8836,12.4435,112.3396,98.6966,70.0000,100.0000,85.0000,0.0000,46.1804,44.2033,46.2236,44.5344,-56647575.5185,255547550.0000
45.1510,45.4019,45.3325,45.3402,0.0159,0.0114,-0.0045,63.7424,85.5231,57.5618,55.3093,28.0769,12.6109,109.8919,61.2832,80.0000,90.0000,90.0000,5.0000,46.0543,44.2477,46.3198,44.4839,-57405108.8533,244184550.0000
45.1307,45.4456,45.2515,45.3027,-0.0166,-0.0251,-0.0085,39.5932,64.1692,61.2620,57.1487,29.5417,12.8225,147.3194,69.4736,90.0000,100.0000,95.0000,10.0000,45.9921,44.2692,46.4903,44.4009,-55932147.6764,253815450.0000
45.0945,45.4661,45.1174,45.2445,-0.0831,-0.0874,-0.0043,23.2585,41.5350,57.8709,55.1785,30.2026,12.8262,37.6124,-37.0148,100.0000,100.0000,100.0000,15.0000,45.8560,44.3331,46.5571,44.3751,-57409087.9768,242820450.0000
45.0893,45.4730,45.0024,45.2034,-0.1598,-0.1433,0.0165,13.3782,13.0754,32.1418,43.2490,32.1311,13.1538,-107.9769,-149.2698,100.0000,10.0000,100.0000,20.0000,45.8363,44.3423,46.5700,44.3760,-67781410.2506,229556450.0000
45.1625,45.5363,45.0969,45.2694,-0.1612,-0.1048,0.0564,13.7133,15.1651,35.5695,45.2551,29.3198,12.6742,-116.5332,-148.7963,100.0000,20.0000,100.0000,25.0000,45.8341,44.4910,46.5629,44.5096,-63590265.4747,244335750.0000
45.2377,45.5947,45.1712,45.3227,-0.1697,-0.0730,0.0967,15.8192,11.8942,29.8326,43.1199,26.6758,12.3275,-167.0844,-167.3599,100.0000,30.0000,100.0000,30.0000,45.8810,44.5944,46.5702,44.6191,-66162019.3236,235977550.0000
45.3178,45.6606,45.2971,45.3983,-0.1544,-0.0152,0.1391,23.0460,14.0807,35.9743,46.8155,23.8817,12.0091,-164.7471,-142.6477,90.0000,0.0000,95.0000,35.0000,45.8067,44.8288,46.5323,44.7889,-58816805.0371,245051050.0000
45.3880,45.7118,45.3762,45.4464,-0.1533,0.0244,0.1777,33.6142,21.4827,32.4218,45.5579,21.9030,12.0107,-240.1509,-150.4692,100.0000,0.0000,100.0000,40.0000,45.8409,44.9351,46.5268,44.8967,-56254623.5534,235168350.0000
45.4685,45.7640,45.4942,45.5097,-0.1317,0.0843,0.2161,43.4677,33.5745,38.1348,48.8500,19.7045,12.0123,-137.3239,-117.3890,100.0000,0.0000,0.0000,45.0000,45.7671,45.1700,46.4779,45.0500,-48042323.5535,246385150.0000
45.5661,45.7926,45.5746,45.5494,-0.1185,0.1305,0.2490,44.9637,45.7855,46.5766,53.0089,19.1142,12.4852,-68.6540,-92.8558,100.0000,0.0000,5.0000,50.0000,45.9775,45.1547,46.4463,45.1390,-38512954.6660,258997550.0000
45.6528,45.7821,45.6001,45.5589,-0.1246,0.1541,0.2786,39.8883,51.0432,47.5637,53.4592,19.6275,13.0544,-58.1916,-76.1210,100.0000,10.0000,10.0000,55.0000,46.2575,45.0480,46.4632,45.1009,-41979262.2153,267745850.0000
45.7606,45.7763,45.6238,45.5657,-0.1313,0.1785,0.3098,27.5992,38.0623,47.5637,53.4592,20.4212,13.6083,-59.6073,-65.8504,80.0000,20.0000,0.0000,60.0000,46.5649,44.9562,46.4690,45.0835,-44380467.1312,267745850.0000
45.8377,45.7449,45.6526,45.5733,-0.1355,0.2071,0.3426,20.1232,30.5594,49.7858,54.5467,21.5132,14.1478,-55.3284,-37.1173,90.0000,30.0000,0.0000,65.0000,46.6722,45.0031,46.5358,44.9539,-44768524.0523,276153750.0000
45.8568,45.7070,45.6682,45.5723,-0.1449,0.2315,0.3765,13.3080,14.1760,42.3242,51.6731,23.0766,14.6415,-96.7441,-50.9474,100.0000,40.0000,0.0000,70.0000,46.6757,45.0379,46.5923,44.8217,-46057381.1963,267131750.0000
45.9100,45.6811,45.7479,45.6000,-0.1256,0.2871,0.4127,16.0639,15.6342,47.0426,54.1105,24.1875,15.2653,-111.5027,-33.1303,100.0000,50.0000,5.0000,75.0000,46.6446,45.1754,46.6388,44.7233,-39520878.3367,276664150.0000
45.9516,45.6480,45.7999,45.6090,-0.1110,0.3331,0.4441,24.7399,10.1137,44.0485,52.9869,24.7994,16.0249,-147.1377,-28.5595,100.0000,60.0000,10.0000,80.0000,46.6373,45.2659,46.6701,44.6259,-42525652.9122,268956250.0000
46.0034,45.6292,45.8876,45.6305,-0.0738,0.3980,0.4718,45.0194,22.4439,49.5656,55.8276,25.6662,16.7779,-123.7170,4.9133,100.0000,70.0000,15.0000,85.0000,46.5868,45.4201,46.6818,44.5766,-39417833.5583,277714650.0000
46.0355,45.6098,45.9417,45.6291,-0.0395,0.4508,0.4903,66.2518,41.6620,49.7258,55.9089,28.0114,17.2393,-98.3488,27.8876,0.0000,80.0000,20.0000,90.0000,46.5694,45.5016,46.6748,44.5447,-38185942.2568,287159150.0000
46.0594,45.5886,46.0064,45.6268,0.0107,0.5109,0.5002,75.6038,70.9524,61.7586,61.6250,30.9982,17.6378,36.2199,79.3085,0.0000,90.0000,25.0000,95.0000,46.5412,45.5776,46.6663,44.5109,-28962953.4926,299787550.0000
46.0191,45.5456,45.9839,45.5761,0.0362,0.5337,0.4975,69.4957,86.1409,68.9283,64.6227,32.0441,17.5263,141.6525,123.5271,10.0000,100.0000,30.0000,100.0000,46.5434,45.4949,46.6055,44.4858,-27122075.8836,309275150.0000
45.9113,45.4856,45.9078,45.4972,0.0443,0.5327,0.4884,56.7418,69.7181,78.1096,68.1667,30.6511,16.9548,171.4398,148.0943,20.0000,100.0000,35.0000,100.0000,46.5659,45.2568,46.4967,44.4745,-23144056.2104,319825550.0000
45.7919,45.3993,45.7602,45.3841,0.0214,0.4987,0.4774,55.8197,52.6282,74.2511,65.9492,29.1033,16.3532,87.7257,117.8041,0.0000,100.0000,0.0000,100.0000,46.3494,45.2345,46.3150,44.4836,-33845274.7289,307263250.0000
45.6521,45.3126,45.6481,45.2914,0.0073,0.4794,0.4720,64.6587,47.8792,65.4924,61.9168,28.6316,16.0104,46.7201,98.0696,0.0000,60.0000,5.0000,80.0000,46.3492,44.9550,46.2122,44.4131,-45028531.7157,294098150.0000
45.5572,45.2519,45.6202,45.2406,0.0275,0.4977,0.4702,76.1566,66.9516,68.4008,62.8996,28.8137,15.7965,62.8297,116.8132,0.0000,70.0000,0.0000,85.0000,46.4044,44.7101,46.1823,44.3216,-37868073.0495,307196550.0000
45.4522,45.2069,45.5710,45.1773,0.0436,0.5069,0.4633,82.8167,79.1453,72.1495,64.1573,27.6913,15.3463,88.8120,146.2914,10.0000,80.0000,0.0000,90.0000,46.3881,44.5163,46.1053,44.3085,-32730206.3818,314903350.0000
45.3444,45.1233,45.4912,45.0981,0.0498,0.5023,0.4524,84.5739,82.3729,72.0434,64.1049,26.1917,14.8299,105.2153,148.4088,20.0000,90.0000,5.0000,95.0000,46.2834,44.4053,46.0476,44.1990,-29101566.3813,305831750.0000
45.2550,45.0165,45.3950,45.0112,0.0498,0.4897,0.4400,84.7923,86.9319,73.5562,64.6441,24.5254,14.2863,148.7144,168.5863,30.0000,100.0000,10.0000,100.0000,46.1240,44.3860,46.0349,43.9981,-28859929.5369,315013950.0000
45.1840,44.9227,45.2685,44.9108,0.0349,0.4624,0.4275,78.1715,84.4169,72.6071,64.1184,22.2470,13.6361,167.3875,163.8876,40.0000,100.0000,15.0000,100.0000,45.9146,44.4535,45.9200,43.9255,-28592898.9787,305400850.0000
45.1179,44.8354,45.1305,44.8078,0.0097,0.4285,0.4188,68.7068,83.0281,70.2482,62.8298,20.2218,13.0924,115.5465,119.5175,50.0000,100.0000,20.0000,100.0000,45.6816,44.5541,45.7834,43.8874,-32619980.0588,294757850.0000
45.0721,44.7522,45.0027,44.7133,-0.0186,0.3977,0.4164,54.5409,67.0695,63.1637,59.3919,18.6942,12.7118,59.2210,92.0586,60.0000,90.0000,25.0000,95.0000,45.4943,44.6500,45.6720,43.8324,-42533241.3743,281572250.0000
45.0599,44.7034,44.9482,44.6570,-0.0218,0.3992,0.4210,40.8334,56.0229,67.2508,60.9096,18.5778,12.6859,97.8508,114.0176,70.0000,100.0000,30.0000,100.0000,45.4677,44.6520,45.6162,43.7905,-42968950.1100,290547850.0000
45.0067,44.6648,44.8527,44.5812,-0.0444,0.3821,0.4265,30.7702,40.5303,57.4754,56.7667,18.4484,12.6586,-44.6429,43.1497,0.0000,60.0000,35.0000,80.0000,45.3713,44.6420,45.5240,43.8056,-46466052.4372,279806750.0000
44.9732,44.6348,44.8498,44.5512,-0.0308,0.4068,0.4376,30.8466,25.9470,56.5414,56.4156,19.9572,13.1857,-62.9916,22.0593,10.0000,70.0000,40.0000,85.0000,45.4323,44.5141,45.5057,43.7640,-45876619.1038,270965250.0000
44.9466,44.6215,44.8552,44.5223,-0.0088,0.4365,0.4453,44.9308,25.8333,55.8136,56.1336,21.2602,13.8079,-63.8965,21.7630,0.0000,80.0000,0.0000,90.0000,45.4641,44.4291,45.4885,43.7546,-51700265.2589,258347350.0000
44.9616,44.5666,44.8695,44.4940,0.0241,0.4716,0.4475,63.9394,40.7595,57.3701,56.7616,22.7079,14.4629,18.6787,77.0799,0.0000,90.0000,5.0000,95.0000,45.4688,44.4545,45.5186,43.6146,-56588595.3571,275709350.0000
44.9023,44.4612,44.8733,44.4563,0.0618,0.5033,0.4415,79.2993,68.1996,61.8554,58.5596,23.3314,14.5658,70.5718,108.1661,10.0000,100.0000,10.0000,100.0000,45.5625,44.2420,45.6899,43.2325,-46261795.3571,286036150.0000
44.7781,44.3524,44.8385,44.3959,0.0924,0.5184,0.4260,86.2917,82.8589,67.9212,60.8851,23.1011,14.5044,102.0425,122.0566,20.0000,80.0000,15.0000,90.0000,45.7077,43.8484,45.7361,42.9686,-38395113.8756,295270950.0000
44.6614,44.2234,44.7460,44.3055,0.1042,0.5071,0.4029,86.7212,86.8393,67.5744,60.7054,21.8441,14.2605,110.2954,118.3943,30.0000,90.0000,0.0000,95.0000,45.6149,43.7079,45.7225,42.7243,-37213385.3042,286998850.0000
44.5529,44.0921,44.6389,44.2084,0.1114,0.4882,0.3768,83.2069,89.1770,68.0712,60.9047,20.6080,14.0439,130.9028,119.9343,40.0000,100.0000,0.0000,100.0000,45.4702,43.6357,45.6741,42.5100,-39360860.3031,295588750.0000
44.4322,43.9218,44.5035,44.0990,0.1059,0.4549,0.3490,79.8460,84.1473,66.7511,60.1590,19.2345,13.8158,128.1683,101.3386,50.0000,100.0000,5.0000,100.0000,45.2656,43.5987,45.6913,42.1524,-42245869.6047,286727650.0000
44.3469,43.7639,44.3653,43.9909,0.0957,0.4182,0.3225,78.8588,76.2963,63.6718,58.4437,18.4841,13.7776,107.2776,82.3011,60.0000,80.0000,10.0000,90.0000,45.0423,43.6515,45.6363,41.8914,-48741850.6836,277825750.0000
44.3230,43.6581,44.2586,43.9010,0.0952,0.3938,0.2986,73.5377,79.0943,59.9241,56.4451,18.3023,13.9003,54.4499,69.2875,70.0000,90.0000,15.0000,95.0000,44.9624,43.6836,45.5131,41.8032,-52957294.1629,269746150.0000
44.2964,43.5851,44.1979,43.8346,0.1140,0.3888,0.2748,59.8505,81.1858,60.4118,56.6702,18.9894,14.2436,107.7434,89.9794,80.0000,100.0000,20.0000,100.0000,44.9208,43.6720,45.4115,41.7588,-54526771.0852,277397350.0000
44.2964,43.4941,44.1176,43.7583,0.1278,0.3741,0.2463,40.5175,60.3329,67.3154,59.8452,18.5914,14.3617,125.5491,96.9300,0.0000,100.0000,25.0000,100.0000,44.9208,43.6720,45.2986,41.6895,-48556344.2578,287188850.0000
44.1716,43.3699,43.9346,43.6338,0.0966,0.3110,0.2144,28.7566,38.0329,59.9622,55.6280,18.2535,14.5131,-26.1555,57.2348,10.0000,30.0000,30.0000,65.0000,44.7257,43.6174,45.0993,41.6405,-58966384.6826,275984150.0000
44.0201,43.2706,43.8625,43.5680,0.1051,0.2953,0.1902,29.6636,23.1867,53.4602,52.3474,20.0376,15.1997,-9.7768,57.4151,20.0000,40.0000,35.0000,70.0000,45.0336,43.0066,45.0124,41.5289,-69668078.4831,262315650.0000
43.9266,43.2205,43.8790,43.5448,0.1550,0.3190,0.1639,42.0818,25.0502,58.9549,54.8019,20.9868,15.6990,37.0254,87.1852,30.0000,50.0000,40.0000,75.0000,45.1575,42.6957,44.9575,41.4834,-63148248.6960,271070850.0000
43.7854,43.1666,43.8325,43.4876,0.1888,0.3140,0.1252,60.9900,40.7538,59.9634,55.2494,20.4981,15.9083,31.5021,86.2520,0.0000,60.0000,45.0000,80.0000,45.2173,42.3534,44.8589,41.4743,-55327336.3654,281843050.0000
43.6312,43.1331,43.7635,43.4186,0.2195,0.2975,0.0780,77.1149,60.4415,58.7733,54.5889,20.8507,16.3575,46.7753,100.0888,0.0000,70.0000,50.0000,85.0000,45.2014,42.0610,44.7725,41.4937,-61359520.7400,270488350.0000
43.4115,43.1093,43.7020,43.3532,0.2594,0.2825,0.0231,86.8310,81.7746,62.5673,56.3807,20.7833,16.7362,78.4986,135.4205,10.0000,80.0000,55.0000,90.0000,45.2779,41.5451,44.7085,41.5100,-56663772.6393,280000250.0000
43.1809,43.0509,43.5752,43.2564,0.2774,0.2356,-0.0418,88.0472,89.1287,68.2849,59.0336,19.7599,16.9402,114.4965,181.6038,20.0000,90.0000,60.0000,95.0000,45.1327,41.2291,44.5587,41.5431,-52269150.4160,289888150.0000
42.9933,42.9550,43.3459,43.1142,0.2494,0.1384,-0.1111,83.7284,89.5898,65.3794,57.0757,17.7895,16.9854,159.5878,222.1801,30.0000,100.0000,65.0000,100.0000,44.7069,41.2797,44.2887,41.6214,-59716476.7308,279534550.0000
