SMA-10-10,SMA-20-20,EMA-10-10,EMA-20-20,MACD-10-10,MACD_Signal-10-10,MACD_Hist-10-10,SlowD,SlowK,RSI-10-10,RSI-20-20,ADX-10-10,ADX-20-20,CCI-10-10,CCI-20-20,Aroon Down-10-10,Aroon Up-10-10,Aroon Up-20-20,Aroon Down-20-20,Real Upper Band-10-10,Real Lower Band-10-10,Real Lower Band-20-20,Real Middle Band-20-20,Chaikin A/D,OBV
42.1292,41.8303,42.1467,41.7890,-0.0085,0.4972,0.5057,76.3196,70.9010,66.3134,66.8433,33.6236,22.8483,60.8607,97.1543,40.0000,60.0000,80.0000,20.0000,42.6755,41.5829,42.6474,41.0132,146964233.3431,97469250.0000
42.0858,41.7730,42.1045,41.7313,0.0027,0.5106,0.5078,77.7191,76.8071,71.1424,69.1153,34.7462,22.7351,84.3879,112.1925,50.0000,70.0000,85.0000,0.0000,42.6282,41.5435,42.6006,40.9454,144657733.3442,92856250.0000
42.0496,41.7046,42.0266,41.6551,0.0011,0.5082,0.5071,69.7904,81.2506,67.6038,67.3586,34.8467,22.3608,73.8029,104.4123,60.0000,80.0000,90.0000,0.0000,42.5338,41.5655,42.5216,40.8875,149092233.3442,92856250.0000
41.9958,41.6267,41.9753,41.5917,0.0110,0.5178,0.5069,52.9524,75.0995,74.4509,70.5346,35.4499,22.0837,127.0772,132.3467,0.0000,90.0000,95.0000,5.0000,42.4948,41.4969,42.5119,40.7415,145297233.3422,87543250.0000
41.9185,41.5485,41.8760,41.5043,0.0018,0.5059,0.5041,36.4994,53.0210,76.1161,71.3012,34.5172,21.4374,190.8876,152.1150,0.0000,100.0000,100.0000,10.0000,42.3663,41.4706,42.4150,40.6820,150152814.5886,93519350.0000
41.8149,41.4657,41.7458,41.4035,-0.0244,0.4793,0.5037,33.4979,30.7366,68.2231,67.1115,33.0867,20.6710,114.5251,120.3236,0.0000,100.0000,100.0000,0.0000,42.1846,41.4452,42.2824,40.6490,153315214.5865,87985150.0000
41.7535,41.3941,41.6949,41.3433,-0.0219,0.4879,0.5098,42.7496,25.7407,61.4477,64.1758,31.8057,19.9546,-39.0071,44.2320,0.0000,50.0000,75.0000,0.0000,42.1937,41.3133,42.2685,40.5197,154872877.5064,77321150.0000
41.7032,41.3239,41.6966,41.3071,0.0057,0.5210,0.5153,58.5197,44.0163,68.2986,67.1525,34.0434,20.0662,24.2227,79.4318,10.0000,60.0000,80.0000,0.0000,42.2613,41.1451,42.3111,40.3366,155887169.8112,83914050.0000
41.6620,41.2409,41.6652,41.2513,0.0266,0.5404,0.5138,71.2918,58.4916,73.4239,69.2760,34.9160,19.8496,60.3960,103.3399,20.0000,70.0000,85.0000,5.0000,42.2349,41.0892,42.3165,40.1653,157222444.0113,92192750.0000
41.5947,41.1573,41.6036,41.1785,0.0395,0.5467,0.5072,82.4879,73.0510,72.9675,69.0435,34.6427,19.3804,82.3341,115.1915,30.0000,80.0000,90.0000,10.0000,42.1781,41.0114,42.2614,40.0531,161542846.5773,99518650.0000
41.5313,41.0730,41.5341,41.1009,0.0522,0.5495,0.4973,85.2252,82.3329,72.7570,68.9318,34.3390,18.8865,96.9499,120.1871,40.0000,90.0000,95.0000,0.0000,42.0987,40.9640,42.1898,39.9561,160105666.5773,92332750.0000
41.4601,40.9772,41.4521,41.0164,0.0620,0.5463,0.4843,82.3185,92.0796,80.9889,72.5362,34.0016,18.3666,178.8853,150.6292,0.0000,100.0000,100.0000,0.0000,42.0011,40.9191,42.1209,39.8336,165503430.2132,100814950.0000
41.3595,40.8489,41.3098,40.9031,0.0462,0.5150,0.4688,70.7526,81.2629,76.2318,69.5646,31.6017,17.4070,201.8315,132.7087,0.0000,100.0000,100.0000,0.0000,41.7443,40.9747,42.0385,39.6592,164638824.1539,95108550.0000
41.2576,40.7128,41.2186,40.8171,0.0483,0.5055,0.4572,65.4626,73.6129,75.1519,68.9487,29.5521,16.5867,141.0256,109.3601,10.0000,100.0000,100.0000,5.0000,41.7350,40.7801,42.0818,39.3437,159044346.3769,87915650.0000
41.1785,40.6085,41.1231,40.7296,0.0482,0.4933,0.4451,62.4206,57.3820,71.5569,66.9868,28.6633,16.0980,77.6202,90.3118,20.0000,100.0000,100.0000,10.0000,41.6322,40.7248,41.9941,39.2230,156775177.1441,80540850.0000
41.1164,40.5024,41.0557,40.6563,0.0601,0.4932,0.4331,69.8904,65.3930,70.4242,66.3935,28.4339,15.7638,87.3448,95.1685,0.0000,100.0000,100.0000,15.0000,41.5872,40.6457,41.9453,39.0594,161591972.0140,88055050.0000
41.0347,40.4001,40.9879,40.5822,0.0745,0.4926,0.4181,73.9466,64.4867,67.2555,64.7695,28.3259,15.4465,63.3110,90.3537,0.0000,100.0000,100.0000,20.0000,41.5844,40.4851,41.8747,38.9255,160987816.4592,82617650.0000
40.9446,40.3198,40.9442,40.5188,0.1032,0.5026,0.3994,81.2103,79.7915,77.4954,69.1177,28.3083,15.1374,106.3670,115.2827,0.0000,100.0000,100.0000,25.0000,41.6423,40.2468,41.7898,38.8498,161964106.3136,88741650.0000
40.8198,40.2283,40.8371,40.4233,0.1098,0.4834,0.3736,82.0783,77.5616,75.3000,67.7850,25.8698,14.3253,87.0624,110.0573,10.0000,90.0000,95.0000,30.0000,41.5726,40.0669,41.6380,38.8186,161795196.6354,83505450.0000
40.7198,40.1479,40.7411,40.3342,0.1217,0.4679,0.3462,83.1297,86.2778,75.8550,68.0174,23.8525,13.6743,129.9041,137.2990,20.0000,100.0000,100.0000,35.0000,41.4728,39.9668,41.4928,38.8030,163148110.9243,89819050.0000
40.6146,40.0581,40.6208,40.2344,0.1242,0.4399,0.3158,81.1701,82.3955,74.6792,67.2713,21.4763,12.9628,110.6509,128.2630,0.0000,100.0000,100.0000,40.0000,41.3160,39.9132,41.3257,38.7905,160845045.5380,83165750.0000
40.4944,39.9604,40.4941,40.1337,0.1224,0.4071,0.2847,83.0354,80.7157,73.3441,66.4208,19.7968,12.4908,119.4523,138.8209,0.0000,100.0000,100.0000,45.0000,41.1712,39.8176,41.1632,38.7576,165656738.8758,89727150.0000
40.3382,39.8598,40.3625,40.0334,0.1159,0.3700,0.2541,87.6024,80.3990,67.6903,63.0578,18.3430,12.1065,82.7300,115.7535,0.0000,80.0000,90.0000,50.0000,41.1105,39.5659,41.0043,38.7153,160561813.8738,82316350.0000
40.1679,39.7856,40.2873,39.9632,0.1314,0.3565,0.2251,92.1277,87.9916,73.3891,65.5965,17.8580,11.9963,108.4963,136.7299,10.0000,90.0000,95.0000,55.0000,41.2385,39.0974,40.8942,38.6771,158773646.0178,77764650.0000
40.0386,39.7000,40.1606,39.8690,0.1259,0.3181,0.1923,94.1292,94.4166,72.6996,65.1523,15.9121,11.5944,141.6708,174.2590,20.0000,100.0000,100.0000,0.0000,41.0558,39.0213,40.7255,38.6745,165026257.4486,84824050.0000
39.8883,39.5906,40.0173,39.7704,0.1090,0.2698,0.1608,93.9056,93.9751,69.0962,62.8750,13.7500,11.1714,120.9762,165.8231,30.0000,100.0000,100.0000,0.0000,40.8505,38.9260,40.5876,38.5935,159504991.9961,77037650.0000
39.7654,39.4899,39.9003,39.6890,0.0973,0.2309,0.1336,92.6099,93.9958,64.9302,60.4178,12.6126,11.0784,89.7717,139.0343,40.0000,100.0000,100.0000,5.0000,40.6736,38.8573,40.4880,38.4919,152140953.5360,69379050.0000
39.6950,39.4200,39.8153,39.6265,0.0952,0.2044,0.1092,90.2956,93.7460,63.1415,59.3965,12.8964,11.3644,94.2454,140.1129,50.0000,100.0000,100.0000,10.0000,40.5387,38.8512,40.3814,38.4587,148744773.5367,63718750.0000
39.6368,39.3550,39.7347,39.5684,0.0928,0.1782,0.0854,84.5039,90.0878,65.7838,60.6983,13.8370,11.8106,133.8212,170.3443,60.0000,100.0000,100.0000,15.0000,40.4171,38.8565,40.2776,38.4324,144913234.3215,70022250.0000
39.5761,39.2936,39.6158,39.4946,0.0708,0.1330,0.0622,78.1188,87.0531,65.2224,60.3444,14.2383,12.1362,178.0280,178.7421,70.0000,100.0000,0.0000,20.0000,40.2350,38.9171,40.1234,38.4638,137931326.2111,62194050.0000
39.5016,39.2724,39.4792,39.4172,0.0327,0.0773,0.0445,66.5267,76.3710,61.7386,58.1362,14.7200,12.4879,181.9275,140.7079,80.0000,100.0000,5.0000,25.0000,39.9956,39.0076,40.0231,38.5216,139991897.6376,53539650.0000
39.4264,39.2822,39.3660,39.3570,-0.0067,0.0297,0.0364,53.5528,70.9323,53.7345,53.4065,16.1703,13.0910,141.0961,85.8591,90.0000,100.0000,10.0000,30.0000,39.8195,39.0334,40.0741,38.4903,141986252.3563,47976450.0000
39.3813,39.3056,39.3307,39.3394,-0.0223,0.0157,0.0380,41.7865,52.2769,41.1621,46.9435,17.2543,13.6112,-48.6751,-11.2617,100.0000,90.0000,15.0000,35.0000,39.8198,38.9429,40.1509,38.4604,136568652.3557,39511450.0000
39.4033,39.3591,39.4046,39.3753,0.0076,0.0512,0.0436,41.5104,37.4493,55.8343,54.6863,16.4557,13.6890,105.0013,44.9554,20.0000,100.0000,20.0000,40.0000,39.7805,39.0261,40.2535,38.4646,133486920.1948,47814350.0000
39.3615,39.3836,39.3692,39.3554,-0.0034,0.0383,0.0417,55.5594,35.6331,48.1495,51.1500,17.7212,14.2231,23.0584,-5.2168,0.0000,100.0000,25.0000,45.0000,39.7507,38.9722,40.3248,38.4424,133778288.1948,40530150.0000
39.2929,39.4087,39.3840,39.3610,0.0052,0.0478,0.0426,71.9914,51.4487,48.5294,51.3403,19.1145,14.9077,2.5640,-27.0493,0.0000,80.0000,30.0000,50.0000,39.8872,38.6985,40.3667,38.4508,136178595.8874,32998150.0000
39.2144,39.4345,39.3992,39.3658,0.0166,0.0579,0.0413,84.0176,79.5965,56.5998,55.2617,19.0472,15.2972,70.8134,4.0966,10.0000,90.0000,35.0000,55.0000,39.9630,38.4659,40.4087,38.4603,141481538.2594,41020550.0000
39.1451,39.4489,39.3595,39.3434,0.0061,0.0432,0.0371,84.1229,84.9289,57.2076,55.5478,20.7542,16.0796,100.6362,8.8791,20.0000,100.0000,40.0000,60.0000,39.8743,38.4158,40.4394,38.4584,146069876.7005,47189950.0000
39.0732,39.4730,39.3068,39.3168,-0.0136,0.0220,0.0356,83.2343,87.5274,59.2156,56.5232,22.7892,16.8724,150.9751,14.5743,30.0000,0.0000,45.0000,65.0000,39.7501,38.3963,40.4997,38.4463,146980479.2665,54292650.0000
39.0111,39.4943,39.2279,39.2805,-0.0511,-0.0121,0.0390,79.2053,79.9123,55.4126,54.4725,25.1311,17.6017,101.3804,-12.6823,40.0000,0.0000,50.0000,70.0000,39.5630,38.4593,40.5528,38.4358,143553496.5048,49560150.0000
39.0432,39.5142,39.1707,39.2589,-0.0892,-0.0374,0.0517,73.2058,82.2631,49.4409,51.4081,27.5876,18.4872,36.6707,-37.1679,50.0000,10.0000,55.0000,75.0000,39.7236,38.3628,40.5862,38.4422,144283464.6864,44207050.0000
39.1379,39.5456,39.1559,39.2612,-0.1180,-0.0440,0.0740,58.0775,75.4405,45.0862,49.2741,29.5208,19.3235,-23.9885,-74.0019,60.0000,20.0000,60.0000,80.0000,40.1039,38.1719,40.6201,38.4711,141643558.4353,38575250.0000
39.2299,39.5639,39.1741,39.2809,-0.1386,-0.0351,0.1035,37.7966,61.9138,48.3870,51.1521,30.4000,19.9288,-23.8577,-73.6458,70.0000,30.0000,65.0000,85.0000,40.3212,38.1387,40.6179,38.5099,143124035.8555,45131650.0000
39.3149,39.5662,39.1645,39.2875,-0.1760,-0.0378,0.1382,21.4899,36.8781,46.6287,50.2515,32.0933,20.7650,-42.1206,-87.2685,80.0000,40.0000,70.0000,90.0000,40.5158,38.1139,40.6173,38.5150,144041369.1907,41829250.0000
39.4057,39.5838,39.1686,39.3025,-0.2156,-0.0334,0.1822,20.3281,14.5980,31.0652,42.8849,33.8442,21.6160,-81.0040,-136.4195,90.0000,50.0000,75.0000,95.0000,40.6770,38.1343,40.6179,38.5497,153867651.0066,31535050.0000
39.5246,39.6201,39.2913,39.3747,-0.2095,0.0266,0.2360,29.0456,12.9936,28.0339,41.5656,34.9473,22.3189,-149.1110,-209.2319,100.0000,60.0000,80.0000,100.0000,40.6970,38.3522,40.5627,38.6774,149581717.6718,23044050.0000
39.6546,39.6498,39.4602,39.4634,-0.1771,0.1114,0.2884,45.0063,33.3926,33.5491,45.7343,33.4094,22.4614,-171.4828,-167.6864,90.0000,70.0000,85.0000,95.0000,40.6295,38.6798,40.4846,38.8150,150981984.8845,32534750.0000
39.7526,39.6599,39.5881,39.5244,-0.1506,0.1820,0.3327,54.5803,40.7506,33.3305,45.6384,32.8755,23.0523,-264.5329,-145.7047,100.0000,80.0000,90.0000,100.0000,40.5846,38.9207,40.4616,38.8583,160238526.2166,42896550.0000
39.8729,39.6919,39.7459,39.5924,-0.1001,0.2703,0.3703,64.7831,60.8758,35.9948,47.6382,32.2823,23.6742,-177.3683,-19.2371,100.0000,90.0000,95.0000,100.0000,40.4821,39.2637,40.4132,38.9706,146806310.4307,58363950.0000
39.9774,39.7050,39.9025,39.6504,-0.0330,0.3624,0.3954,68.5875,62.1145,54.2649,59.1643,32.1993,24.5414,-35.5153,47.5255,100.0000,100.0000,100.0000,0.0000,40.2401,39.7147,40.3871,39.0229,143914204.9027,53359350.0000
39.9853,39.6625,39.9241,39.6341,-0.0068,0.3968,0.4036,71.7496,71.3589,70.1512,66.7728,35.3783,24.9730,167.7195,101.2530,60.0000,100.0000,100.0000,0.0000,40.2311,39.7394,40.4162,38.9088,147965286.3855,61172150.0000
39.9532,39.6005,39.8662,39.5762,-0.0090,0.3963,0.4053,70.1526,72.2892,65.5899,64.5968,35.1968,24.5967,50.1997,77.3225,0.0000,80.0000,90.0000,0.0000,40.1684,39.7381,40.3761,38.8249,144815916.3832,54173550.0000
39.8978,39.5375,39.8378,39.5322,0.0018,0.4094,0.4076,58.6721,71.6007,69.2383,66.1741,35.7740,24.3667,49.6091,80.7086,0.0000,90.0000,95.0000,0.0000,40.2704,39.5253,40.3768,38.6983,142677536.5142,47245650.0000
39.8174,39.4703,39.7868,39.4759,0.0056,0.4127,0.4071,47.6380,66.5679,68.9603,66.0332,35.5587,23.9528,89.7879,103.1189,10.0000,100.0000,100.0000,5.0000,40.3298,39.3051,40.3439,38.5968,151002369.8476,57235450.0000
39.7619,39.4171,39.7274,39.4150,0.0065,0.4122,0.4057,43.7075,37.8476,63.2872,63.2705,35.3195,23.5171,36.6418,81.4466,20.0000,50.0000,75.0000,10.0000,40.2800,39.2438,40.2714,38.5627,142977709.8490,45586750.0000
39.7155,39.3733,39.7100,39.3739,0.0268,0.4309,0.4041,58.5891,38.4985,64.4024,63.7893,35.8494,23.2424,26.2528,78.5313,0.0000,60.0000,80.0000,15.0000,40.2897,39.1413,40.2332,38.5134,135316213.2401,36723450.0000
39.6449,39.3250,39.6830,39.3257,0.0484,0.4458,0.3974,72.6003,54.7763,65.7048,64.4166,36.8964,23.0556,45.4995,93.2155,0.0000,70.0000,85.0000,0.0000,40.3108,38.9791,40.1850,38.4649,131898041.8117,27750750.0000
39.5672,39.2422,39.6426,39.2690,0.0698,0.4551,0.3853,80.2778,82.4926,74.6754,68.6492,37.7649,22.7917,86.8355,127.3202,10.0000,80.0000,90.0000,0.0000,40.2913,38.8430,40.1924,38.2920,142564188.8744,39839050.0000
39.5110,39.1344,39.5454,39.1836,0.0705,0.4383,0.3678,71.7717,80.5321,74.9545,68.7793,36.6876,22.0600,120.8531,147.5808,20.0000,90.0000,95.0000,5.0000,40.1493,38.8726,40.1657,38.1031,147444888.8728,46346650.0000
39.4326,39.0328,39.4251,39.0885,0.0596,0.4099,0.3502,65.0092,77.8088,72.0388,66.9338,35.4268,21.2758,150.8772,157.5004,0.0000,100.0000,100.0000,0.0000,39.9500,38.9152,40.0694,37.9962,147706152.5065,54968350.0000
39.3398,38.9299,39.3231,39.0048,0.0529,0.3882,0.3353,59.0183,56.9742,71.7524,66.7531,34.0258,20.4503,169.7332,149.5641,0.0000,100.0000,100.0000,5.0000,39.8322,38.8474,40.0154,37.8444,141882907.4369,42439550.0000
39.2477,38.8303,39.2029,38.9143,0.0348,0.3569,0.3221,62.2450,60.2445,64.7020,62.5400,32.5807,19.6167,109.4663,111.2654,0.0000,100.0000,100.0000,10.0000,39.6493,38.8461,39.9201,37.7404,146916130.9656,32932350.0000
39.1773,38.7626,39.1502,38.8590,0.0417,0.3551,0.3134,57.9101,59.8360,61.0695,60.5681,31.8348,19.0074,2.3755,59.7525,0.0000,90.0000,95.0000,15.0000,39.6585,38.6960,39.8607,37.6645,143709835.4603,22363450.0000
39.1232,38.6940,39.1251,38.8164,0.0625,0.3655,0.3030,54.8600,66.6544,69.6738,64.8951,32.9546,18.9049,105.9981,107.5467,10.0000,100.0000,100.0000,0.0000,39.6706,38.5758,39.8292,37.5588,149281120.8248,29285350.0000
39.0722,38.6084,39.0420,38.7446,0.0621,0.3495,0.2874,52.3788,47.2398,66.8734,63.2315,32.2698,18.3337,96.3410,95.4601,20.0000,60.0000,80.0000,5.0000,39.5622,38.5822,39.7461,37.4708,149043027.9701,22618750.0000
39.0311,38.5323,38.9754,38.6817,0.0681,0.3399,0.2718,60.9173,50.6857,62.5995,60.8053,32.3493,17.9664,27.3167,71.2912,30.0000,70.0000,85.0000,10.0000,39.4919,38.5703,39.6672,37.3975,144536697.3598,16956950.0000
39.0050,38.4787,38.9420,38.6349,0.0900,0.3448,0.2548,62.2418,59.2109,61.7928,60.3534,33.7953,17.9286,21.7662,73.3849,0.0000,80.0000,90.0000,15.0000,39.4708,38.5392,39.5975,37.3599,138754487.3594,8696650.0000
38.9173,38.4254,38.9097,38.5874,0.1177,0.3500,0.2323,54.9186,72.8552,78.5685,68.6207,35.4020,17.8888,165.6539,130.0327,0.0000,90.0000,95.0000,20.0000,39.5780,38.2565,39.5246,37.3262,145950929.8254,16537550.0000
38.7578,38.3490,38.7745,38.4894,0.1047,0.3076,0.2029,42.4206,54.6592,75.5859,66.4369,33.2882,16.9477,144.3409,133.5629,10.0000,100.0000,100.0000,25.0000,39.5229,37.9928,39.3410,37.3569,145799720.0709,10337950.0000
38.6330,38.2735,38.6572,38.4038,0.0942,0.2709,0.1767,40.5330,37.2414,69.4401,62.4509,30.9395,15.9571,88.9467,115.8189,0.0000,100.0000,100.0000,30.0000,39.4092,37.8567,39.1907,37.3564,147634920.0692,1620750.0000
38.5200,38.2183,38.5907,38.3456,0.1023,0.2555,0.1532,50.2911,35.3610,69.1782,62.2913,29.0754,15.1688,61.9897,108.2577,10.0000,60.0000,80.0000,0.0000,39.3974,37.6426,39.0965,37.3402,149004824.3241,-11256350.0000
38.4128,38.1583,38.5123,38.2827,0.1057,0.2333,0.1276,64.6013,48.9966,64.8379,59.6867,27.9557,14.6378,43.6600,98.0551,20.0000,70.0000,85.0000,5.0000,39.3185,37.5072,38.9931,37.3234,158264320.8764,-21584250.0000
38.3479,38.1109,38.4627,38.2350,0.1217,0.2229,0.1012,77.1232,66.5158,64.5572,59.5207,27.7735,14.3836,54.8731,118.6047,30.0000,80.0000,90.0000,0.0000,39.2447,37.4510,38.9163,37.3054,160536720.8784,-11970250.0000
38.2648,38.0599,38.4050,38.1837,0.1369,0.2076,0.0707,82.2071,78.2915,75.7098,64.7102,27.5711,14.1160,97.1446,185.9913,0.0000,90.0000,95.0000,0.0000,39.1614,37.3682,38.8324,37.2873,162046953.6682,1190350.0000
38.1446,37.9943,38.2753,38.0990,0.1214,0.1580,0.0365,81.3953,86.5625,74.8515,64.0567,24.8241,13.2733,139.8979,256.6309,10.0000,100.0000,100.0000,0.0000,38.9368,37.3524,38.6549,37.3337,166693135.4864,-7327650.0000
38.0336,37.9261,38.1297,38.0114,0.0921,0.0983,0.0062,69.0735,81.7675,73.9303,63.3401,21.7718,12.3863,212.7881,333.0187,20.0000,100.0000,100.0000,0.0000,38.6447,37.4225,38.4544,37.3978,174526221.1978,6380250.0000
37.9524,37.8553,37.9662,37.9216,0.0441,0.0273,-0.0169,54.6432,75.8559,60.9169,54.6683,19.0173,11.6910,237.5587,290.2578,30.0000,100.0000,100.0000,0.0000,38.2179,37.6869,38.2130,37.4976,172296118.0218,-1884250.0000
37.9336,37.8105,37.9121,37.8912,0.0309,0.0030,-0.0279,41.6924,49.5973,51.4063,49.7489,17.1153,11.3606,92.4628,114.3782,40.0000,100.0000,100.0000,5.0000,38.1445,37.7226,38.2024,37.4187,162292273.6529,-12660450.0000
37.9401,37.7823,37.9095,37.8878,0.0367,0.0011,-0.0356,42.7605,38.4765,57.0895,52.1948,17.8435,11.8263,115.3223,125.9444,50.0000,100.0000,100.0000,10.0000,38.1534,37.7267,38.2165,37.3480,162171852.4765,-2424650.0000
37.9141,37.7550,37.8774,37.8703,0.0302,-0.0146,-0.0448,45.8080,37.0036,48.0424,47.9395,17.3692,12.0505,-105.1447,5.4008,60.0000,40.0000,70.0000,0.0000,38.1290,37.6992,38.1862,37.3238,161963218.4308,-12230450.0000
37.9167,37.7248,37.8887,37.8750,0.0411,-0.0112,-0.0523,44.0358,52.8013,49.9376,48.7643,18.5116,12.3183,-46.5190,45.2934,0.0000,50.0000,75.0000,5.0000,38.1279,37.7055,38.2126,37.2370,165227676.7642,-4395750.0000
37.9037,37.6988,37.8925,37.8753,0.0512,-0.0114,-0.0626,36.5098,47.6190,59.9758,52.8350,20.2193,12.6900,95.5789,106.1850,10.0000,60.0000,80.0000,10.0000,38.1390,37.6685,38.2074,37.1902,171177824.8658,2762550.0000
37.8738,37.6680,37.8495,37.8531,0.0421,-0.0333,-0.0754,36.2289,31.6872,52.0974,49.1705,20.4510,13.1880,55.6098,89.4908,0.0000,70.0000,85.0000,15.0000,38.0833,37.6644,38.1531,37.1828,174021181.3817,-3182650.0000
37.8550,37.6602,37.8401,37.8491,0.0449,-0.0410,-0.0859,45.8712,30.2233,47.0991,47.0875,21.0476,13.7921,-84.3800,20.1563,0.0000,80.0000,0.0000,20.0000,38.0873,37.6227,38.1357,37.1847,170571328.1890,-10232350.0000
37.8440,37.6641,37.8518,37.8555,0.0576,-0.0395,-0.0971,56.7529,46.7763,48.5231,47.6674,22.7654,14.1146,-20.9877,44.2253,0.0000,90.0000,0.0000,25.0000,38.0976,37.5903,38.1449,37.1833,174470628.1826,-2433750.0000
37.8186,37.6806,37.8589,37.8593,0.0711,-0.0404,-0.1115,64.9080,60.6140,60.3456,52.0522,25.0130,14.5178,112.9353,100.8943,0.0000,100.0000,0.0000,30.0000,38.1224,37.5148,38.2028,37.1585,179363341.2275,6943950.0000
37.7582,37.6975,37.8156,37.8388,0.0645,-0.0648,-0.1293,66.9083,62.8682,59.1000,51.4631,25.2070,15.1365,101.1621,66.7301,0.0000,80.0000,5.0000,35.0000,38.0899,37.4266,38.2847,37.1104,182780613.4459,1352050.0000
37.6875,37.7141,37.7700,37.8196,0.0538,-0.0916,-0.1455,68.3358,71.2419,57.9100,50.8899,26.5758,15.8273,110.7107,53.5065,10.0000,90.0000,10.0000,40.0000,38.0636,37.3113,38.3532,37.0750,187699178.6651,8893850.0000
37.6245,37.7368,37.7213,37.8018,0.0377,-0.1213,-0.1589,66.5224,66.6147,50.0649,47.3454,28.0966,16.5544,112.1512,35.6378,20.0000,100.0000,0.0000,45.0000,37.9884,37.2605,38.4423,37.0314,189768282.1168,17465850.0000
37.5959,37.7742,37.7052,37.8027,0.0309,-0.1375,-0.1683,69.1080,67.1507,52.7179,48.3397,29.7865,17.3198,108.7518,10.9573,0.0000,100.0000,0.0000,50.0000,37.9468,37.2450,38.5620,36.9863,186873832.1180,5888050.0000
37.5329,37.8138,37.6725,37.7974,0.0139,-0.1621,-0.1760,70.4768,65.8019,48.0367,46.3165,32.7745,17.7493,66.0878,-25.1996,10.0000,90.0000,0.0000,55.0000,37.9026,37.1632,38.6883,36.9393,182336674.9752,-4698650.0000
37.4939,37.8667,37.6570,37.8033,-0.0005,-0.1800,-0.1795,74.4014,74.3714,49.8663,47.0371,34.6723,17.9296,116.3513,-18.8991,20.0000,0.0000,0.0000,60.0000,37.8491,37.1387,38.8400,36.8934,186220038.6137,3844750.0000
37.4621,37.9349,37.6280,37.8049,-0.0254,-0.2048,-0.1794,72.5879,71.2570,46.4578,45.5423,37.1839,18.1953,132.1091,-28.5754,30.0000,0.0000,0.0000,65.0000,37.7586,37.1657,39.0562,36.8136,188933138.6097,11984050.0000
37.4654,38.0180,37.6114,37.8156,-0.0518,-0.2249,-0.1730,69.7318,77.5757,45.4303,45.0893,39.9053,18.4614,91.3893,-42.2894,40.0000,0.0000,0.0000,70.0000,37.7728,37.1579,39.2940,36.7420,187449553.4221,1969850.0000
37.4842,38.0920,37.5968,37.8302,-0.0845,-0.2446,-0.1601,58.0975,68.9310,41.1077,43.1810,42.2692,18.6090,25.5009,-59.9258,50.0000,0.0000,5.0000,75.0000,37.8573,37.1111,39.4496,36.7345,188719486.7526,-5649750.0000
37.5426,38.1751,37.6035,37.8580,-0.1160,-0.2550,-0.1390,46.9848,62.6887,36.2993,41.1228,44.1003,18.6061,-18.6458,-73.4381,60.0000,0.0000,10.0000,80.0000,38.0910,36.9943,39.5959,36.7544,191998098.0751,3495850.0000
37.6368,38.2605,37.6376,37.9009,-0.1426,-0.2526,-0.1100,34.4497,42.6727,30.3261,38.6601,44.4313,18.2783,-77.2699,-104.7824,70.0000,10.0000,15.0000,85.0000,38.3784,36.8952,39.7018,36.8193,179878449.1387,-9162450.0000
37.7407,38.3479,37.7097,37.9628,-0.1577,-0.2320,-0.0743,24.9842,35.5930,31.2039,39.1791,42.1130,17.4700,-69.4242,-107.2883,80.0000,20.0000,20.0000,90.0000,38.5591,36.9223,39.7604,36.9353,179388960.2538,-351650.0000
37.8492,38.4183,37.7876,38.0263,-0.1721,-0.2070,-0.0349,17.6268,25.0835,34.1248,40.8924,39.6717,16.6710,-77.0234,-118.4995,90.0000,0.0000,25.0000,95.0000,38.7220,36.9763,39.7656,37.0711,174860085.7848,-7691550.0000
37.9524,38.4618,37.8497,38.0809,-0.1954,-0.1873,0.0082,13.2827,14.2763,21.4681,35.7891,37.4184,16.0026,-110.9409,-152.1065,100.0000,0.0000,30.0000,100.0000,38.8820,37.0229,39.7433,37.1804,175151746.6497,-14399750.0000
38.0946,38.5174,37.9891,38.1712,-0.1873,-0.1303,0.0570,12.5806,13.5205,23.2994,37.1751,34.9148,15.2990,-141.1955,-175.8988,100.0000,0.0000,35.0000,100.0000,38.9674,37.2218,39.6689,37.3658,173068432.3664,-23514250.0000
38.2394,38.5654,38.1306,38.2574,-0.1727,-0.0689,0.1038,11.0131,12.0513,25.0288,38.4482,32.5256,14.7060,-140.8238,-163.8236,100.0000,0.0000,40.0000,100.0000,39.0499,37.4290,39.5919,37.5390,173307127.2418,-14205150.0000
38.4076,38.5914,38.2775,38.3404,-0.1484,-0.0014,0.1470,10.5723,12.1700,29.5208,41.5254,30.2435,14.2176,-138.4292,-136.4459,100.0000,0.0000,45.0000,100.0000,39.2069,37.6083,39.5280,37.6548,179993860.5735,-5230850.0000
38.5706,38.5959,38.3980,38.4041,-0.1264,0.0577,0.1841,10.3909,8.8179,32.0457,43.1248,28.6847,14.0329,-139.2511,-124.6906,100.0000,0.0000,50.0000,0.0000,39.4185,37.7227,39.5166,37.6753,178462432.0028,-11662850.0000
38.6998,38.5804,38.5163,38.4608,-0.0967,0.1190,0.2157,10.9648,10.7291,38.5791,46.9004,27.5074,14.0102,-105.9390,-79.4787,100.0000,10.0000,55.0000,0.0000,39.4686,37.9311,39.5587,37.6020,184904981.2571,-2853650.0000
