SMA-10-10,SMA-20-20,EMA-10-10,EMA-20-20,MACD_Hist-10-10,MACD-10-10,MACD_Signal-10-10,SlowD,SlowK,RSI-10-10,RSI-20-20,ADX-10-10,ADX-20-20,CCI-10-10,CCI-20-20,Aroon Down-10-10,Aroon Up-10-10,Aroon Up-20-20,Aroon Down-20-20,Real Middle Band-10-10,Real Upper Band-10-10,Real Lower Band-20-20,Real Middle Band-20-20,Chaikin A/D,OBV
122.5305,121.7157,122.3896,121.3987,1.2741,0.0672,1.2069,30.1174,17.9599,56.6992,55.7126,27.4433,14.3074,-25.8180,11.6251,0.0000,60.0000,45.0000,80.0000,119.9617,125.0993,125.2960,118.1354,472635115.9481,365243752.0000
122.1525,121.6722,122.3252,121.2640,1.3257,0.1356,1.1901,45.8689,31.2907,54.4217,54.7687,27.8531,14.0635,-2.8946,16.9539,0.0000,70.0000,50.0000,85.0000,118.7922,125.5128,125.2257,118.1188,475801924.4909,368580211.0000
121.7207,121.5590,122.3562,121.1669,1.4225,0.2663,1.1562,62.5601,41.1015,59.2456,56.7449,28.3315,13.8117,33.2688,42.4138,10.0000,80.0000,55.0000,90.0000,117.4912,125.9502,125.1834,117.9347,473879975.5738,365616458.0000
121.2576,121.3528,122.2055,120.9704,1.4390,0.3494,1.0896,80.2817,65.2144,66.0189,59.3619,27.8320,13.3417,96.7091,108.7707,20.0000,90.0000,60.0000,95.0000,116.7031,125.8121,125.0857,117.6199,476033298.9051,368787716.0000
120.9220,121.0915,121.7790,120.6383,1.3281,0.3259,1.0022,87.7016,81.3644,70.8574,61.1396,25.8718,12.5775,172.9301,171.6570,30.0000,100.0000,0.0000,100.0000,116.7868,125.0572,124.7423,117.4407,476523908.6639,372317893.0000
120.5218,120.5882,121.0969,120.1951,1.0935,0.1728,0.9208,89.7846,94.2661,66.5771,58.8676,22.7192,11.5914,174.0783,122.8745,40.0000,100.0000,5.0000,30.0000,117.3132,123.7303,124.7660,116.4105,481162305.0558,377319069.0000
120.3166,120.1912,120.5755,119.8532,0.9213,0.0437,0.8776,84.5074,87.4743,59.0813,55.4376,20.8113,11.0134,81.0462,48.0379,50.0000,0.0000,0.0000,35.0000,117.6680,122.9652,124.7040,115.6783,477696057.0150,373350774.0000
120.3831,119.7275,120.3709,119.6803,0.8864,0.0197,0.8666,76.8504,87.6133,60.1915,55.8419,20.2548,10.7653,63.3653,45.4934,60.0000,0.0000,0.0000,40.0000,117.5900,123.1761,125.3725,114.0825,474476696.4589,369699548.0000
120.5924,119.2505,120.0814,119.4705,0.8107,-0.0510,0.8617,60.7072,78.4346,58.7016,55.1795,20.0006,10.5802,34.5940,46.2998,70.0000,0.0000,5.0000,45.0000,117.1955,123.9892,125.7104,112.7907,471818927.9028,366282417.0000
120.7082,118.8549,119.8119,119.2785,0.7411,-0.1334,0.8744,43.4293,64.5034,55.6774,53.8474,19.7181,10.3853,-1.4890,41.4159,80.0000,0.0000,10.0000,50.0000,117.1484,124.2680,125.7221,111.9876,472608967.1563,369957817.0000
120.9009,118.5390,119.6534,119.1473,0.7197,-0.1881,0.9078,27.5481,39.1836,48.5027,50.9177,20.0734,10.3255,-72.7060,12.3330,90.0000,10.0000,15.0000,55.0000,117.1959,124.6059,125.6468,111.4312,469244882.8406,366526451.0000
121.1920,118.4081,119.8209,119.1734,0.8474,-0.1074,0.9548,20.0099,26.6008,43.2554,48.9643,21.6617,10.5070,-147.1434,-11.8883,100.0000,20.0000,20.0000,60.0000,117.7110,124.6729,125.5807,111.2355,466030395.0325,362999877.0000
121.3973,118.3190,120.2549,119.3108,1.1032,0.1216,0.9817,15.0728,16.8598,45.4164,49.9441,23.3714,10.9496,-160.6153,0.4471,100.0000,30.0000,25.0000,65.0000,118.5384,124.2563,125.5601,111.0779,461030514.1878,357722225.0000
121.4480,118.1599,120.6664,119.4063,1.3591,0.4079,0.9513,17.8301,16.5691,56.6755,54.5236,25.7572,11.3120,-49.6977,48.1286,0.0000,40.0000,30.0000,70.0000,118.7921,124.1038,125.5254,110.7943,460580743.3502,361710287.0000
121.2611,117.9131,120.6437,119.2629,1.4252,0.5759,0.8493,25.6764,11.7895,57.0949,54.6804,26.3462,11.2120,-39.3467,50.2030,0.0000,50.0000,35.0000,75.0000,118.2071,124.3150,125.2431,110.5831,459724898.6725,358877146.0000
120.6547,117.5831,120.5987,119.0962,1.4808,0.7755,0.7053,38.4243,25.1319,59.8867,55.7466,26.9098,11.0904,13.7758,70.4344,10.0000,60.0000,40.0000,80.0000,115.6971,125.6122,124.9493,110.2169,462682055.2030,363055322.0000
120.0658,117.1719,120.4225,118.8546,1.4747,0.9633,0.5115,51.8699,40.1078,63.8508,57.2424,26.9330,10.8508,41.4109,90.1685,0.0000,70.0000,45.0000,85.0000,114.2700,125.8615,124.5601,109.7837,459458682.3310,359321775.0000
119.0719,116.7144,120.0363,118.5066,1.3673,1.0966,0.2706,63.4592,50.0331,72.9244,60.4613,26.1110,10.4423,87.7909,137.0041,0.0000,80.0000,50.0000,90.0000,111.8267,126.3172,123.9417,109.4870,462035368.9946,362852851.0000
117.9087,116.1659,119.2073,117.9530,1.0467,1.0502,-0.0035,77.9472,65.4689,69.7600,58.6541,23.2920,9.6772,101.4954,166.1473,10.0000,90.0000,55.0000,95.0000,110.3248,125.4927,122.8107,109.5210,465571158.6169,367072987.0000
117.0015,115.8461,118.4861,117.4793,0.7561,1.0221,-0.2661,86.9223,74.8757,69.7600,58.6541,20.1598,8.8719,122.8178,212.0792,20.0000,100.0000,60.0000,100.0000,109.6417,124.3614,121.8330,109.8592,460948704.2287,358877621.0000
116.1771,115.5896,117.6047,116.9558,0.3741,0.8957,-0.5216,92.7627,93.4970,68.2926,57.8032,16.6796,8.0242,124.4074,203.6751,30.0000,100.0000,65.0000,100.0000,109.6437,122.7104,120.8133,110.3659,475051776.7822,374234300.0000
115.6242,115.4490,116.6702,116.4449,-0.0534,0.6921,-0.7455,89.5293,92.3941,63.6226,55.2301,14.9898,7.7866,133.0413,167.3395,40.0000,100.0000,70.0000,5.0000,110.2600,120.9883,120.1171,110.7809,472377842.4733,364497143.0000
115.2407,115.4066,115.9477,116.0789,-0.4060,0.5126,-0.9186,82.0332,92.3970,60.8398,53.7952,13.9778,7.7508,146.2989,134.5873,50.0000,100.0000,75.0000,10.0000,110.6707,119.8106,119.9246,110.8886,470098944.9089,360513171.0000
114.8717,115.4670,115.2895,115.7809,-0.7471,0.2996,-1.0467,65.0255,83.7967,60.8138,53.7817,13.6087,7.8895,175.2834,110.6532,60.0000,100.0000,80.0000,0.0000,111.0044,118.7391,120.1977,110.7362,467524021.9411,356184315.0000
114.5651,115.5161,114.4873,115.4527,-1.1705,-0.0489,-1.1216,45.7536,69.9058,47.5989,47.6171,13.5461,8.1152,47.2570,-6.2593,70.0000,40.0000,85.0000,5.0000,111.6564,117.4738,120.4063,110.6260,467795685.1702,351714220.0000
114.5116,115.5341,114.4217,115.5232,-1.2748,-0.1654,-1.1094,26.4633,41.3741,50.2679,48.6966,14.2271,8.2324,44.1138,-13.8009,80.0000,50.0000,90.0000,10.0000,111.6011,117.4220,120.4160,110.6523,464149210.6705,347182827.0000
114.2780,115.5643,114.1815,115.5254,-1.4627,-0.3947,-1.0680,22.8256,25.9809,35.4273,43.1178,15.5774,8.4700,-65.8037,-86.9353,90.0000,60.0000,95.0000,15.0000,111.3482,117.2077,120.4525,110.6761,466640946.1845,342538232.0000
114.3568,115.6884,114.6169,115.8731,-1.3472,-0.3778,-0.9693,29.1813,12.0351,34.9609,42.9605,14.7568,8.2988,-136.8240,-135.3451,100.0000,70.0000,100.0000,0.0000,111.6163,117.0974,120.3517,111.0251,462930687.0642,338253144.0000
114.4230,116.3990,115.1686,116.2667,-1.1713,-0.2964,-0.8749,44.8559,30.4608,38.5231,44.6286,13.2254,8.0154,-68.6723,-95.6707,10.0000,0.0000,55.0000,0.0000,111.8752,116.9709,122.7171,110.0809,465957243.3134,343014019.0000
114.6907,117.1066,115.5659,116.5705,-1.0566,-0.2558,-0.8008,57.6075,45.0480,41.0212,45.7493,12.3251,7.8939,-53.3373,-80.7667,20.0000,10.0000,60.0000,0.0000,112.0756,117.3058,124.9098,109.3035,465236161.0905,337822227.0000
115.0022,117.8338,115.8677,116.8192,-0.9790,-0.2422,-0.7368,64.2147,59.0588,48.0481,48.6580,11.8856,7.8849,62.8412,-37.3580,30.0000,0.0000,65.0000,5.0000,111.9809,118.0235,127.0103,108.6573,468533036.2474,342100315.0000
115.2737,118.4319,115.7758,116.8758,-1.0769,-0.4006,-0.6763,62.9403,68.7158,47.2850,48.3652,12.9715,8.1840,18.5579,-48.2668,40.0000,10.0000,70.0000,10.0000,111.4577,119.0898,128.6285,108.2353,470106716.0970,338056127.0000
115.5726,118.8096,115.7068,116.9589,-1.1664,-0.5903,-0.5761,51.4331,64.8696,43.9900,47.0893,13.8181,8.4323,-23.6514,-64.3572,50.0000,20.0000,75.0000,15.0000,111.1318,120.0133,129.1886,108.4305,472326368.2474,334310464.0000
116.0622,119.2296,115.8149,117.1419,-1.1754,-0.7469,-0.4286,35.6311,55.2355,45.8144,47.8850,14.6093,8.6652,-7.4087,-55.6679,60.0000,0.0000,80.0000,20.0000,110.8689,121.2555,129.6733,108.7859,476429886.9045,338967632.0000
116.4671,119.5051,115.8108,117.2796,-1.2323,-0.9904,-0.2419,21.2304,34.1942,40.0223,45.6268,15.8992,8.9949,-52.2873,-81.4454,70.0000,10.0000,85.0000,25.0000,110.7986,122.1356,129.8663,109.1439,474044454.8427,335051251.0000
116.5567,119.8292,116.1584,117.5988,-1.1254,-1.1312,0.0058,11.5052,17.4635,35.8175,44.0587,16.3318,9.1417,-100.5831,-114.9108,80.0000,20.0000,90.0000,30.0000,111.0042,122.1091,129.9141,109.7444,469988522.5610,330891763.0000
116.8506,120.1203,116.8233,118.0654,-0.8626,-1.1511,0.2885,11.8512,12.0337,35.2285,43.8369,16.2427,9.1841,-109.1250,-118.4557,90.0000,30.0000,95.0000,35.0000,111.7548,121.9465,129.7446,110.4959,473414080.9559,341640929.0000
117.0200,120.5155,117.6705,118.5975,-0.4987,-1.0750,0.5763,20.8253,5.0183,34.4843,43.5445,16.1437,9.2288,-171.4575,-157.8851,100.0000,0.0000,100.0000,40.0000,112.3512,121.6888,129.5720,111.4590,467994794.7814,335512209.0000
118.3750,120.8849,118.7536,119.2081,-0.0052,-0.8503,0.8451,38.5349,18.5015,40.9283,47.0910,15.4662,9.1573,-79.1147,-105.0966,20.0000,0.0000,60.0000,45.0000,111.8859,124.8641,129.2263,112.5434,471755652.3851,342259630.0000
119.5226,120.9715,119.3528,119.5398,0.2927,-0.7650,1.0577,52.3516,38.9560,43.7860,48.5487,16.2108,9.4600,-68.5880,-90.1243,30.0000,0.0000,0.0000,50.0000,111.2616,127.7836,129.1449,112.7981,477733745.0779,348887908.0000
120.6654,120.8284,119.8040,119.7732,0.5398,-0.7091,1.2489,54.9546,58.1471,47.7565,50.5141,17.6912,9.9339,-31.7224,-35.2502,40.0000,10.0000,5.0000,55.0000,110.9111,130.4196,129.3453,112.3115,479885376.9999,353650509.0000
121.5901,120.6688,119.9833,119.8549,0.6769,-0.7493,1.4262,46.4095,59.9517,47.9385,50.6046,19.0811,10.2718,-42.7472,-34.3194,50.0000,20.0000,10.0000,60.0000,110.9324,132.2478,129.4331,111.9045,487204599.1500,361749503.0000
122.0466,120.5846,120.1852,119.9370,0.8342,-0.7793,1.6135,31.7232,46.7651,50.2430,51.7837,20.5382,10.7113,-36.6737,-13.2828,60.0000,30.0000,15.0000,65.0000,111.4682,132.6250,129.4404,111.7288,485007567.8748,358889217.0000
122.3970,120.4259,120.2005,119.9181,0.9167,-0.8916,1.8083,22.3205,32.5118,49.7554,51.5431,22.6701,11.2510,-34.0496,2.7426,70.0000,40.0000,20.0000,70.0000,111.8655,132.9285,129.4222,111.4296,486501502.5060,362043079.0000
122.5430,120.2599,120.2711,119.9219,1.0325,-0.9987,2.0312,21.2556,15.8928,38.8036,46.3863,25.0388,11.8191,-103.7711,-71.8879,80.0000,50.0000,0.0000,75.0000,112.1150,132.9710,129.4113,111.1086,486966498.9939,356437288.0000
123.1018,120.1120,121.4108,120.4250,1.6479,-0.6330,2.2809,36.6081,18.5568,40.4153,47.3596,25.0183,11.8515,-112.6822,-53.7396,90.0000,60.0000,0.0000,80.0000,113.7796,132.4239,129.6759,110.5481,483634950.9922,361586044.0000
123.3899,119.7484,122.5896,120.8796,2.3114,-0.1278,2.4392,56.2457,29.3172,36.9892,45.7877,25.3498,11.9882,-142.6820,-57.2706,100.0000,70.0000,5.0000,85.0000,114.8012,131.9786,130.3863,109.1105,481335585.2995,355368041.0000
124.0109,119.6029,124.3419,121.5296,3.2672,0.7961,2.4711,76.2422,61.9502,64.8722,59.9012,25.7182,12.1321,42.3925,94.1439,20.0000,80.0000,10.0000,90.0000,117.3402,130.6816,130.5868,108.6190,492605451.8978,367121715.0000
123.3947,119.1386,123.8965,121.0226,3.2544,0.9823,2.2721,84.6595,77.4697,69.6954,61.7456,24.8175,11.7553,85.6721,128.9247,0.0000,90.0000,15.0000,95.0000,116.5643,130.2252,129.7208,108.5564,497058281.5069,371846770.0000
122.4204,118.6349,123.0883,120.3373,3.0698,1.0433,2.0265,87.9888,89.3067,74.8255,63.6533,22.7698,11.1613,158.7968,191.7959,0.0000,100.0000,20.0000,100.0000,115.4511,129.3896,128.5059,108.7638,498897249.5677,377238290.0000
120.9914,118.0893,121.8300,119.4517,2.6656,0.8999,1.7657,84.5666,87.2020,74.1121,63.2040,19.3895,10.3317,181.6621,202.3773,10.0000,100.0000,25.0000,100.0000,113.9404,128.0425,126.8019,109.3767,493915505.3994,371869903.0000
119.7475,117.5588,120.4047,118.5261,2.1625,0.6217,1.5407,80.2243,87.4577,66.2916,58.8036,16.1012,9.6168,110.4422,151.0736,20.0000,90.0000,30.0000,95.0000,113.9813,125.5136,124.9209,110.1967,498335043.8994,365977185.0000
119.1225,117.2554,119.6857,117.9878,1.9576,0.5723,1.3853,75.1850,79.0401,66.2528,58.7838,14.4279,9.4381,137.0714,189.7639,30.0000,100.0000,35.0000,100.0000,113.8455,124.3996,124.0698,110.4410,494711169.7502,369841316.0000
118.4548,116.9558,118.8113,117.3949,1.6697,0.4275,1.2422,76.4382,74.1750,61.5990,56.4578,12.5687,9.2500,85.0035,133.1374,40.0000,70.0000,40.0000,85.0000,113.9971,122.9124,123.1204,110.7912,492453205.9045,365927512.0000
117.9769,116.6222,118.2487,116.9793,1.5098,0.3744,1.1354,79.8655,72.3399,60.2714,55.8201,12.3315,9.4946,86.6164,123.6830,0.0000,80.0000,45.0000,90.0000,113.8475,122.1062,122.5173,110.7272,489476297.9045,362950604.0000
117.1222,116.4154,117.6974,116.5846,1.3462,0.3044,1.0418,77.5052,82.7999,56.4188,54.0017,12.2117,9.7842,85.4790,111.1546,0.0000,90.0000,50.0000,95.0000,112.1699,122.0745,122.0017,110.8291,489476297.9045,365817910.0000
116.1070,116.4796,117.4108,116.3317,1.2952,0.3295,0.9657,66.8938,84.4568,62.4475,56.4429,12.4158,10.1668,128.6227,149.9215,10.0000,100.0000,55.0000,0.0000,109.2891,122.9249,122.2102,110.7489,482808592.3128,357888005.0000
115.1949,116.5583,116.6322,115.8493,1.0150,0.1318,0.8833,56.4937,65.2589,61.0278,55.7227,11.2689,10.3058,146.9924,132.7491,20.0000,100.0000,60.0000,5.0000,108.7643,121.6255,122.5671,110.5495,485841111.2653,361803229.0000
114.8824,116.5703,115.8428,115.3929,0.7170,-0.1333,0.8503,59.6024,50.9657,56.1321,53.3172,10.5236,10.5857,76.0374,27.1959,30.0000,10.0000,65.0000,10.0000,109.1908,120.5741,122.6089,110.5317,481522979.8482,356078066.0000
114.8494,116.7064,115.4101,115.1406,0.5700,-0.3136,0.8836,70.1796,53.2565,47.9510,49.7088,11.3817,11.0089,-30.3400,-83.8478,40.0000,20.0000,70.0000,15.0000,109.2223,120.4764,122.9673,110.4455,481896531.3755,350610630.0000
115.1871,116.7827,115.6210,115.2121,0.7131,-0.2490,0.9621,74.6101,74.5850,51.4344,51.2267,10.8479,11.0235,2.7624,-46.0207,50.0000,30.0000,75.0000,20.0000,109.2946,121.0796,122.9690,110.5963,482519070.5688,354790536.0000
115.3701,116.7130,115.5803,115.1498,0.7485,-0.2758,1.0243,67.5652,82.6972,55.7390,53.0442,11.0318,11.2004,42.4175,7.2582,60.0000,40.0000,80.0000,25.0000,109.3013,121.4390,122.9728,110.4533,486099036.4032,358808865.0000
115.3882,116.4887,115.1780,114.9139,0.6213,-0.4720,1.0932,50.1891,66.5479,54.7777,52.5932,12.2183,11.5814,24.0799,-6.1204,70.0000,50.0000,0.0000,30.0000,109.2943,121.4821,122.9534,110.0240,486735707.2729,354968302.0000
115.4569,116.0231,114.7857,114.7003,0.4955,-0.7158,1.2112,33.6042,53.4506,54.0157,52.2237,13.3539,11.9438,32.1310,12.9685,80.0000,60.0000,5.0000,35.0000,109.2796,121.6341,123.5448,108.5014,489496858.8603,358208266.0000
115.2676,115.8685,114.3907,114.5042,0.3663,-1.0239,1.3902,24.4937,30.5689,44.2621,47.7600,14.6157,12.3253,-97.1874,-100.2475,90.0000,70.0000,10.0000,40.0000,109.1217,121.4136,123.4661,108.2708,487869472.1745,354002841.0000
115.7085,115.9223,114.8812,114.7485,0.6422,-1.0040,1.6461,32.5390,16.7932,34.7386,43.9575,12.8229,12.0766,-178.1793,-136.8689,100.0000,0.0000,15.0000,45.0000,109.8869,121.5302,123.4295,108.4150,484917500.0442,349217068.0000
116.8521,115.9754,116.2248,115.3710,1.3258,-0.5713,1.8971,52.1517,26.1191,40.2018,46.8185,10.6048,11.7728,-214.0146,-96.2003,100.0000,0.0000,20.0000,50.0000,112.5993,121.1049,123.2939,108.6569,479940599.4759,343961461.0000
117.9217,115.9930,117.2095,115.7475,1.8778,-0.1622,2.0400,66.3118,54.7047,53.7377,52.6072,9.3748,11.7565,-29.8270,24.2013,40.0000,10.0000,25.0000,55.0000,113.9232,121.9202,123.2728,108.7132,483803713.2646,349836137.0000
118.2582,116.0287,117.2427,115.6094,2.0189,-0.0616,2.0805,63.9553,75.6312,55.0008,53.0797,9.6914,12.3625,-12.9291,38.7798,50.0000,20.0000,30.0000,60.0000,114.0458,122.4705,123.3360,108.7213,488583348.2646,354615772.0000
118.5634,115.8244,117.1947,115.4147,2.1289,0.0330,2.0959,50.2129,68.5995,56.1303,53.5141,10.6141,12.8896,-12.6709,47.3944,60.0000,30.0000,35.0000,65.0000,114.1878,122.9390,123.1885,108.4603,487236087.5019,358149154.0000
118.3782,115.7035,117.0516,115.1595,2.1998,0.1121,2.0877,34.1578,47.6354,55.6893,53.3187,11.3839,13.4908,-32.7701,35.3169,0.0000,40.0000,40.0000,70.0000,113.7464,123.0100,123.0105,108.3965,483340170.2215,353146704.0000
118.0560,115.3479,116.9221,114.8990,2.2791,0.2194,2.0596,27.7555,34.4038,55.5667,53.2618,12.2392,14.1236,-29.4504,35.4636,0.0000,50.0000,45.0000,75.0000,112.8493,123.2626,122.9315,107.7643,486360866.2999,357558751.0000
117.5892,114.9858,116.7777,114.6177,2.3534,0.3486,2.0048,33.6339,20.4342,55.6949,53.3189,13.5591,14.6926,-16.6117,39.5848,0.0000,60.0000,0.0000,80.0000,111.5261,123.6523,122.7982,107.1734,486643384.4204,353697670.0000
116.5893,114.3932,116.5884,114.3006,2.4082,0.4906,1.9176,52.5929,28.4285,50.4091,50.7440,15.0547,15.2976,-40.5591,1.8187,10.0000,70.0000,0.0000,85.0000,108.0789,125.0998,123.0644,105.7220,490077627.8972,349799909.0000
116.4693,113.6983,117.0145,114.2616,2.7443,0.9494,1.7949,72.9641,52.0389,54.1872,52.5315,15.5836,15.6811,-13.5330,35.4171,20.0000,80.0000,5.0000,90.0000,107.8212,125.1174,124.2028,103.1938,486964022.4691,353816460.0000
116.1360,112.9179,117.1083,114.0163,2.9379,1.3803,1.5576,85.9009,77.3113,62.2252,56.1284,17.0148,16.2745,64.0955,101.0080,30.0000,90.0000,0.0000,95.0000,107.2782,124.9938,124.6891,101.1467,489615360.2399,358740373.0000
115.0987,111.9238,116.4055,113.3579,2.7676,1.5550,1.2125,90.7254,89.5423,67.6744,58.4204,17.3597,16.9768,126.3708,142.7713,40.0000,100.0000,5.0000,100.0000,105.9946,124.2027,124.3814,99.4663,494046162.1071,365370405.0000
114.0642,111.0901,115.0535,112.3967,2.2841,1.4603,0.8238,88.6171,90.8491,65.1154,56.8629,16.4500,17.4668,134.9351,128.5332,50.0000,100.0000,10.0000,100.0000,106.3026,121.8259,122.8181,99.3622,492452636.0655,360117671.0000
113.7991,110.2463,113.8599,111.5517,1.8440,1.3853,0.4587,80.0378,91.7850,65.3102,56.9477,15.8217,18.0868,145.6626,133.9621,60.0000,100.0000,15.0000,100.0000,106.7789,120.8194,121.5885,98.9042,494213948.7162,355341804.0000
113.0855,109.3906,112.3819,110.6086,1.2466,1.1342,0.1124,67.9225,83.2171,59.6212,53.4987,15.5346,18.8523,119.8381,107.3654,70.0000,20.0000,20.0000,60.0000,107.6726,118.4985,120.0691,98.7120,496220971.5210,350421361.0000
113.0288,108.6611,111.5808,110.0424,0.9267,1.0979,-0.1712,57.0903,65.1112,57.4336,52.2329,15.9013,19.8442,55.2872,83.4077,80.0000,30.0000,0.0000,65.0000,107.7279,118.3298,119.4303,97.8918,491893868.6901,345435786.0000
112.6398,107.8788,110.9517,109.5825,0.6652,1.1108,-0.4456,48.8108,55.4391,55.3494,51.0203,17.0132,20.6995,-10.1645,60.4189,90.0000,40.0000,0.0000,70.0000,107.2321,118.0476,119.1259,96.6316,490926951.9515,338561887.0000
112.3824,107.0004,110.5178,109.2329,0.4753,1.1987,-0.7234,41.5483,50.7205,47.2156,46.5096,18.5354,21.3330,-121.2748,17.5138,0.0000,50.0000,0.0000,75.0000,106.8071,117.9578,119.2406,94.7603,489040776.8681,331475986.0000
112.1971,105.9679,111.1593,109.4015,0.7630,1.7860,-1.0230,39.7150,40.2726,57.6903,51.4994,18.8986,21.6683,46.6994,84.2434,0.0000,60.0000,5.0000,80.0000,105.9226,118.4715,120.9891,90.9468,476897157.9575,345817290.0000
110.9273,104.8427,110.6457,108.9731,0.5244,1.9939,-1.4695,49.5852,33.6516,57.3824,51.3199,20.3542,22.5478,38.6281,82.0894,10.0000,70.0000,10.0000,85.0000,101.7364,120.1182,120.7901,88.8953,477200928.1705,337851760.0000
109.6998,103.8976,110.0649,108.5220,0.2338,2.2018,-1.9680,67.9184,45.2209,52.4252,48.4351,22.2135,23.2109,2.7956,60.6670,0.0000,80.0000,15.0000,90.0000,98.9381,120.4615,119.9776,87.8175,473322161.0694,332887742.0000
108.7490,103.1763,110.1020,108.3772,0.2017,2.7202,-2.5184,83.2689,69.8830,56.3706,50.3294,24.0044,23.8403,39.4231,86.8568,10.0000,90.0000,20.0000,95.0000,96.6304,120.8675,119.4086,86.9440,476595580.7482,339325870.0000
108.1160,102.2321,109.6480,107.9805,-0.0710,3.1275,-3.1985,88.5182,88.6513,67.8851,55.4929,26.4593,24.7033,114.8956,154.1267,20.0000,100.0000,25.0000,100.0000,96.1125,120.1195,118.4645,85.9997,475889508.7126,344958026.0000
106.6935,100.9057,107.8423,106.9497,-0.9911,2.9893,-3.9804,87.5778,91.2725,62.4965,51.8230,26.4937,25.8412,101.4834,137.4955,30.0000,90.0000,30.0000,95.0000,96.3482,117.0389,116.1467,85.6647,475849764.2410,339870734.0000
105.6956,100.0783,106.6129,106.2734,-1.7031,3.0246,-4.7277,77.3243,85.6307,67.2172,53.7823,27.6878,27.0246,151.7751,176.2327,40.0000,100.0000,35.0000,100.0000,96.2331,115.1582,114.2833,85.8732,472500777.1606,344989511.0000
104.2933,99.2191,104.6557,105.3105,-2.7955,2.6884,-5.4838,67.8128,85.8301,60.8436,49.4337,27.8980,28.4128,154.6337,164.0588,0.0000,100.0000,40.0000,0.0000,97.1355,111.4512,111.5655,86.8728,472683271.3068,339413301.0000
103.1177,99.2820,103.3521,104.7619,-3.6503,2.5056,-6.1559,48.6753,60.5120,60.5730,49.2558,29.1359,29.6397,165.3372,138.4411,0.0000,100.0000,45.0000,0.0000,96.6055,109.6299,111.8686,86.6954,468940172.3603,334257314.0000
101.6184,99.3248,101.8014,104.1758,-4.6687,2.1136,-6.7824,43.9971,57.0961,53.7582,44.8913,30.6469,30.8908,132.0697,87.8049,0.0000,100.0000,50.0000,5.0000,95.5498,107.6870,112.0660,86.5836,474366051.3562,328664851.0000
99.7387,99.6681,100.9179,104.0073,-5.4372,1.8736,-7.3108,44.5997,28.4177,44.2205,39.4534,33.7688,31.7881,2.7151,-2.3638,10.0000,70.0000,55.0000,0.0000,89.6649,109.8125,113.4167,85.9195,469409205.3271,321638394.0000
98.7581,100.6094,100.9501,104.3477,-5.8294,1.9498,-7.7792,62.6131,46.4775,44.5699,39.6102,35.1765,32.0599,36.6234,2.1287,20.0000,80.0000,60.0000,0.0000,87.4450,110.0712,116.8784,84.3404,471444747.2750,326176507.0000
98.0954,101.7288,100.9425,104.7017,-6.2667,1.9999,-8.2666,77.3930,58.9040,43.4365,38.9608,36.8171,32.3624,17.7248,-25.0418,30.0000,90.0000,65.0000,0.0000,86.6065,109.5842,120.7887,82.6690,465898988.2777,319848967.0000
97.6036,102.9045,101.0655,105.1557,-6.6731,2.0935,-8.7666,85.0848,82.4577,52.1889,42.9605,38.4462,32.6318,89.0307,7.4459,40.0000,100.0000,70.0000,0.0000,86.1286,109.0786,124.2519,81.5570,470607407.2392,325960857.0000
96.3483,103.7511,100.0099,105.0862,-7.6473,1.6427,-9.2900,86.4594,90.8173,48.2704,40.5382,42.2064,33.3359,112.2854,-1.5386,50.0000,100.0000,75.0000,5.0000,86.0557,106.6408,126.7709,80.7313,474301196.8119,332303024.0000
95.1179,104.7183,99.2234,105.2480,-8.5487,1.1519,-9.7006,76.8421,81.9793,48.0104,40.3751,46.2364,34.0363,104.7534,-21.6401,60.0000,90.0000,80.0000,10.0000,85.6544,104.5814,129.2019,80.2348,469782280.0710,326740523.0000
94.4609,105.6168,98.2963,105.4431,-9.5592,0.4294,-9.9886,63.0153,86.5817,44.7622,38.2847,49.9074,34.5470,144.8164,-17.6401,70.0000,100.0000,85.0000,0.0000,86.6129,102.3089,131.1373,80.0964,474936135.2147,333161993.0000
94.1449,106.9346,97.6072,105.8689,-10.5065,-0.4106,-10.0960,41.7176,61.9653,40.3433,35.4527,53.9862,35.0846,103.6585,-40.9363,80.0000,0.0000,90.0000,0.0000,87.2420,101.0479,134.1152,79.7540,468273716.6005,326008858.0000
95.4464,108.7005,97.3497,106.6166,-11.2949,-1.3016,-9.9933,32.2666,40.4989,34.1677,31.5658,58.2748,35.5773,4.4832,-64.1266,90.0000,0.0000,95.0000,0.0000,82.9269,107.9658,138.0325,79.3684,471508335.3325,317362301.0000
97.0312,110.7175,97.7970,107.8039,-11.7877,-2.1198,-9.6679,34.0695,22.6887,14.8304,20.4795,60.4627,35.3433,-114.6443,-116.9588,100.0000,10.0000,100.0000,0.0000,81.3543,112.7080,141.6031,79.8318,464856776.7942,309394533.0000
99.5975,113.3501,100.2006,109.9959,-11.3945,-2.2565,-9.1380,39.1361,33.6122,16.9705,22.1020,58.2113,33.9045,-95.1435,-118.1045,100.0000,0.0000,100.0000,0.0000,82.9685,116.2266,144.6670,82.0332,463178355.2789,319113135.0000
102.4607,115.9497,102.2526,111.9989,-11.1327,-2.5588,-8.5739,37.4386,45.9076,19.0780,23.6138,56.0494,32.5535,-73.8972,-113.6289,70.0000,0.0000,85.0000,0.0000,83.1228,121.7986,148.0250,83.8743,471438324.6991,329656348.0000
